 code	 name	 authorship	date	source	pages	misspelling	assessment	comments	combinations	basionym	link
517423	CLYPEATOR	Grambast									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517423
517426	COACTILUM	Maslov									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517426
517427	COBRICOSPHAERIDIUM	Harland & Sarjeant									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517427
669546	COCCAE	Geitler									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669546
669547	COCCIDINIACAE	Chatton & Biecheler									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669547
517428	COCCIDINIUM	Chatton & Biecheler									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517428
517431	COCCOCHLORIS	Sprengel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517431
517432	COCCOCHLORIS	Sprengel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517432
669559	COCCOCHROMATICAE	Engler									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669559
669560	COCCOCHROMATICAE	Haeckel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669560
669561	COCCOCHROMATICAE	Haeckel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669561
669562	COCCOCHROMATICAE	Pfitzer									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669562
517433	COCCOCHRYSIS	Conrad									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517433
517436	COCCODERMA	Kunz.						guian. ined.			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517436
517437	COCCODERMA	Kunz.						guian. ined.			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517437
669578	COCCOLITHINES	Lecal & Bernheim									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669578
517438	COCCOLITHITES	Kamptner									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517438
517439	COCCOLITHOPHORA	Lohmann									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517439
669589	COCCOLITHOPHORIDA	Hada									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669589
517440	COCCOLITHOSPHAERA	Lohmann						err. cit.			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517440
517441	COCCOLITHUS	E.H.L. Schwarz									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517441
517443	COCCOMONAS	Stein									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517443
517445	COCCONEIS	C.G. Ehrenberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517445
517447	COCCONEMA	(C.G. Ehrenberg) J.-J. Brun									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517447
517448	COCCONEMA	C.G. Ehrenberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517448
517449	COCCONEMA	C.G. Ehrenberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517449
517450	COCCOPEDIA	O.V. Troitskaya									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517450
517451	COCCOPEDIUM	(O.V. Troitskaya) A.A. Elenkin									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517451
669621	COCCOPHIKEA	Wallroth									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669621
517452	COCCOPHORA	(R.K. Greville) S.F.L. Endlicher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517452
517453	COCCOPHORA	R.K. Greville									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517453
517454	COCCOPHYSIUM	J.H.F. Link									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517454
517455	COCCOPHYSIUM	J.H.F. Link									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517455
517456	COCCOPTERUM	P.C. Silva									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517456
517457	COCCOSPHAERA	E.H.P.A. Haeckel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517457
517458	COCCOSPHAERA	G.C. Wallich									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517458
517459	COCCOSPHAERA	J.A.M. Perty									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517459
669631	COCCOSPORAE	Dumortier									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669631
669632	COCCOTHALLAE	Trevisan									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669632
517460	COCCOTYLUS	F.T. K&uuml;tzing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517460
517461	COCCOTYLUS	J.G. Agardh									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517461
669633	COCCTDINEA	Chatton & Biecheler									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669633
669634	COCCULITHDPHDRIDA	Cheissin & Poljansky									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669634
675696	COCCUS	Hansgirg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?675696
517462	COCHLION	J.A.M. Perty									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517462
517463	COCHLODINIUM	C.A. Kofoid & O. Swezy									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517463
517464	COCHLODINIUM	F. Sch&uuml;tt									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517464
517466	COCHLOSOMA	A. Kotl&aacute;n									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517466
517467	COCHLOSYNDINIUM	E. Chatton in P.-P. Grass&eacute;									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517467
517468	COCHLYOTHRIX	A.K.J. Corda									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517468
517469	COCOSPIRA	Enderlein									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517469
517470	CODIOLUM	A.K.H. Braun									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517470
517471	CODIOLUM	A.K.H. Braun									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517471
517472	CODIOLUM	A.K.H. Braun									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517472
517473	CODIOPHYLLUM	J.E. Gray									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517473
517475	CODIUM	Stackhouse									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517475
517493	CODOMONAS	Lackey									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517493
517494	CODONIA	Cookson & Eisenack									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517494
517495	CODONIA	Huebner									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517495
517496	CODONIELLA	Cookson & Eisenack									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517496
517497	CODONOBOTRYS	Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517497
517498	CODONOCLADIUM	Stein									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517498
517499	CODONODENDRON	Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517499
517500	CODONODESMUS	Stein									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517500
517501	CODONOECA	H. J. Clark									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517501
517502	CODONOMONAS	Van Goor									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517502
517503	CODONOPHYCUS	C. L. Fenton & M. A. Fenton									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517503
517504	CODONOSIGA	Stein									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517504
517505	CODONOSIGOPSIS	(Rabin) Senn									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517505
517506	CODOSIGA	H. J. Clark									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517506
517507	CODOSIGA	H. J. Clark									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517507
517508	COELARTHRUM	F.C.E. B&oslash;rgesen									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517508
669673	COELASTRAAE	G.S. West									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669673
517509	COELASTRELLA	R. Chodat									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517509
517510	COELASTROPSIS	B. Fott									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517510
517511	COELASTROPSIS	Fott & Kalina									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517511
517512	COELASTRUM	C.W. N&auml;geli									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517512
517513	COELASTRUM	N&auml;geli ex K&uuml;tzing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517513
517517	COELOCLADIA	J.L.A.K. Rosenvinge									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517517
517518	COELOCLONIUM	J. Agardh									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517518
517520	COELOCYSTIS	N&auml;geli									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517520
517521	COELODICTYON	F.T. K&uuml;tzing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517521
517522	COELODISCUS	C.C. Jao									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517522
669687	COELOMONADES	Haeckel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669687
517523	COELOMONAS	F. Stein									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517523
517528	COELOSPHAERIDIUM	Roemer									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517528
517529	COELOSPHAERIOPSIS	E.J. Lemmermann									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517529
517531	COELOSPHAERIUM	C.W. N&auml;geli									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517531
517532	COELOSPORELLA	A. Wood									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517532
517533	COELOTHRIX	F.C.E. B&oslash;rgesen									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517533
517534	COELOTRICHOMASTIX	A. Hollande									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517534
517535	COELOTROCHIUM	C.A.J. Schl&uuml;ter									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517535
517536	COENOBIODISCUS	A.R. Loeblich III, W.W. Wight & W.M. Darley									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517536
669697	COENOBIOTICA	Haeckel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669697
517537	COENOCHLORIS	A.A. Korshikov									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517537
517538	COENOCOCCUS	A.A. Korshikov									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517538
517539	COENOCOLEUS	Berkeley & G.H.K. Thwaites									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517539
517540	COENOCYSTIS	A.A. Korshikov									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517540
517541	COENOGONIUM	C.G. Ehrenberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517541
517542	COENOLAMELLUS	A.I. Proshkina-Lavrenko									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517542
669698	COENOPHYCAE	Cohn									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669698
517543	COHNIDONUM	C.E.O. Kuntze									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517543
517545	COHNIELLA	J.L.B. Schr&ouml;der									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517545
517547	COHNISTREPTOTHRIX	P.E. Pinoy									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517547
517548	COHNISTREPTOTHRIX	Pinoy									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517548
517549	COILODESME	H.F.G. Str&ouml;mfelt									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517549
517552	COILONEMA	J.E. Areschoug									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517552
517553	COLACIUM	C.G. Ehrenberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517553
517554	COLACODASYA	F. Schmitz									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517554
517556	COLACODICTYON	J. Feldmann									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517556
517555	COLACODICTYON	J. Feldmann									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517555
517557	COLACOLEPIS	F. Schmitz									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517557
517558	COLACONEMA	E.A.L. Batters									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517558
517559	COLACONEMA	Schmitz									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517559
517560	COLACOPSIS	De Toni									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517560
517561	COLEMANIA	B.V. Skvortzov & M. Noda									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517561
669704	COLEOCHAETACEA	Fjerdingstad									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669704
517562	COLEOCHAETE	L.A. Br&eacute;bisson									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517562
517563	COLEOCHLAMYS	A.A. Korshikov									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517563
517564	COLEODESMIUM	A. Borz&igrave;									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517564
517565	COLEODESMIUM	Borz&igrave; ex Geitler									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517565
517566	COLEODESMIUMOPSIS	A.K. Dutt, S. Datta, & A.B. Gupta									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517566
517567	COLEONEMA	Duboscq & P.-P. Grass&eacute;									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517567
517568	COLEOSPERMUM	Kirchner									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517568
517569	COLEOSPERMUM	Kirchner ex Frank									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517569
517570	COLEOSPERMUM	Loubi&egrave;re									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517570
517571	COLLARECODIUM	R. Brandner & W. Resch									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517571
517572	COLLENELLA	J.H. Johnson									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517572
517573	COLLENIA	C.D. Walcott									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517573
517574	COLLETONEMA	(Br&eacute;bisson) H. Van Heurck									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517574
517576	COLLETONEMA	L.A. Br&eacute;bisson ex F.T. K&uuml;tzing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517576
517577	COLLINELLA	J. Cachon									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517577
517578	COLLINSIA	J.G. Agardh									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517578
517579	COLLINSIELLA	W.A. Setchell & N.L. Gardner									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517579
517580	COLLINSIELLOPSIS	M. Chihara									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517580
517581	COLLODICTYON	H.J. Carter									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517581
517582	COLLORHAPHIS	C.G. Ehrenberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517582
517583	COLLOSIGMA	C.G. Ehrenberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517583
517584	COLLOTONEMA							see: Colletonema			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517584
517585	COLOPHERMUM	C.S. Rafinesque									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517585
517586	COLOSPIRONYMPHA	L.R. Cleveland & M.F.C. Day									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517586
517588	COLPOCOELIUM	V.B.A. Trevisan de Saint-L&eacute;on									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517588
517590	COLPODELLA	L. Cienkowski									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517590
517591	COLPOMENIA	(S.F.L. Endlicher) A.A. Derb&egrave;s & A.J.J. Solier									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517591
517593	COLPONEMA	F. Stein									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517593
517595	COLTERONEMA	J.J. Copeland									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517595
517596	COLUMBIAPORA	B.L. Mamet									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517596
517597	COLUMNARIA	A.G. Vologdin									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517597
517598	COLVILLEA	M. Black									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517598
517599	COMASPHAERIDIUM	F.L. Staplin, J. Jansonius, & S. Pocock									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517599
517600	COMETES	H. Edsbagge									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517600
517601	COMETODINIUM	Deflandre & H. Courteville									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517601
517602	COMETOSPHAERIDIUM	Deflandre mss									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517602
517603	COMPARODINIUM	S.J. Morbey									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517603
517604	COMPSONEMA	E.H.P. Kuckuck									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517604
517605	COMPSOPOGON	J.P.F.C. Montagne									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517605
517606	COMPSOPOGONOPSIS	Krishnamurthy									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517606
517608	COMPSOTHAMNION	(N&auml;geli) Schmitz									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517608
517610	COMPSOTHAMNIONELLA	H. Itono									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517610
517611	COMPTALUTA	H. Tappan & A.R. Loeblich Jr.									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517611
517612	CONCENTRICYSTES	M. Rossignol									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517612
517613	CONCENTRITES	B.S. Venkatachala et al.									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517613
517614	CONCHOCELIS	E.A.L. Batters									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517614
669721	CONCHODINIA	Haeckel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669721
517615	CONCRESCERARIA	A.G. Vologdin									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517615
517617	CONFERVA	Chevallier									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517617
517618	CONFERVA	L.									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517618
517619	CONFERVA	Martius									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517619
517620	CONFERVA	Ray									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517620
669737	CONFERVAE	Meneghini									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669737
517625	CONFERVITES	Ad. Brongniart									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517625
669770	CONFERVOIDEA	Nees von Esenbeck									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669770
517626	CONFERVOIDES	Jaeger									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517626
517627	CONFERVOIDES	Micheli ex. G. Targioni-Tozzetti									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517627
669786	CONFERVOIDES	Roussel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669786
517629	CONGREGATOCARPUS	Mikami									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517629
517630	CONGRUENTIDIUM	T. Ab&eacute;									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517630
517631	CONIDIOTHRIX	Benecke									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517631
517632	CONIDIOTHRIX	Benecke ex Erik J. Petersen									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517632
517633	CONIDIOTHRIX	W. Benecke									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517633
517634	CONIFERATIUM	J. D. Burgess									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517634
517636	CONIPORELLA	J.-C. Fischer & Thierry									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517636
669790	CONJUCATAE	Bessey									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669790
517639	CONJUGATA	Vaucher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517639
669809	CONJUGATOIDEA	Walton									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669809
517640	CONNEXIA	Kochansky-Devid&eacute;									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517640
517641	CONOCHAETE	Klebahn									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517641
517642	CONOCOCCOLITHUS	Hay & Mohler									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517642
517643	CONOCOCCUS	H. J. Carter									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517643
669815	CONOMONADES	Haeckel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669815
517644	CONOPHYTON	Maslov									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517644
669816	CONOPORELLAE	Maslov									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669816
517645	CONOSPHAERIDIUM	Cookson & Eisenack									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517645
517646	CONRADIA	H. Kufferath									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517646
517647	CONRADIDIUM	Stockmans & Willi&egrave;re									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517647
517648	CONRADIELLA	Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517648
517649	CONRADIMONAS	Kufferath									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517649
517650	CONRADINEMA	Skvortzov & Noda									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517650
517651	CONRADOCYSTIS	Hollande									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517651
517652	CONSINOCODIUM	R. Endo									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517652
517654	CONSTANTINEA	Postels & Ruprecht									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517654
517655	CONTARINIA	Endlicher & Diesing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517655
517656	CONTARINIA	Zanardini									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517656
517657	CONTEXTA	Gnilovskaya									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517657
517659	CONTORTONEMA	Schopf & Blacic									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517659
517660	CONTORTOTHRIX	Schopf									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517660
517661	COOKSONELLA	Nagy									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517661
517662	COOKSONIELLA	Vozzhennikova									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517662
517663	COOLIA	Meunier									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517663
517665	COPELANDOSPHAERA	Shaw									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517665
517666	COPPERIA	Walcott									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517666
669819	COPROCOLAE	Alekseev									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669819
517667	COPROMASTIX	Aragao									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517667
517668	COPROMONAS	Dobell									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517668
669820	COPULATAE	Link									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?669820
517675	CORALLIODENDRON	K&uuml;tzing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517675
517677	CORALLOCEPHALUS	K&uuml;tzing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517677
517678	CORALLOPHILA	Weber-van Bosse									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517678
517680	CORANNULUS	Stradner									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517680
517681	CORAPHYTON	Steinmann									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517681
517682	CORBICULA	Meunier									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517682
517684	CORBIEREA	P. A. Dangeard									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517684
517686	CORBILITHUS	Haq									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517686
517688	CORBULARIA	Vologdin									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517688
517689	CORCONTOCHRYSIS	Kalina									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517689
517690	CORDOSPHAERIDIUM	Eisenack									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517690
517691	CORDYLECLADIA	J. Agardh									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517691
517692	CORDYLOCLADIA	J. E. Gray									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517692
517693	COREMATOCLADUS	Ruedemann									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517693
517694	CORETHRON	Castracane									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517694
517695	CORETHRON	Targioni-Tozzetti						card is out-of-order			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517695
517697	CORINALDIA	Trevisan									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517697
517698	CORINNA	Heiberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517698
517699	CORIOPHYLLUM	Setchell & Gardner									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517699
517701	CORISPHAERA	Kamptner									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?517701
